STATION,DATE,TMAX,TMIN,TDIF,RAIN?,WT01,WT02,WT03,WT04,WT05,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT22
USW00024233,7/18/2019,72,56,16,2,1,,,,,1,,,,,,,,,
USW00024233,7/19/2019,73,55,18,0,,,,,,,,,,,,,,,
USW00024233,7/20/2019,80,56,24,0,,,,,,,,,,,,,,,
USW00024233,7/21/2019,91,56,35,0,,,,,,,,,,,,,,,
USW00024233,7/22/2019,83,58,25,0,,,,,,,,,,,,,,,
USW00024233,7/23/2019,71,58,13,0,,,,,,,,,,,,,,,
USW00024233,7/24/2019,78,59,19,0,,,,,,,,,,,,,,,
USW00024233,7/25/2019,85,57,28,0,,,,,,,,,,,,,,,
USW00024233,7/26/2019,87,61,26,0,,,,,,,,,,,,,,,
USW00024233,7/27/2019,76,64,12,0,,,,,,,,,,,,,,,
USW00024233,7/28/2019,81,60,21,0,,,,,,,,,,,,,,,
USW00024233,7/29/2019,81,58,23,0,,,,,,,,,,,,,,,
USW00024233,7/30/2019,77,57,20,0,,,,,,,,,,,,,,,
USW00024233,7/31/2019,83,57,26,0,,,,,,,,,,,,,,,
USW00024233,8/1/2019,85,60,25,0,,,,,,,,,,,,,,,
USW00024233,8/2/2019,78,63,15,2,1,,,,,1,,,,,,,,,
USW00024233,8/3/2019,82,61,21,0,,,,,,,,,,,,,,,
USW00024233,8/4/2019,87,62,25,0,,,,,,,,,,,,,,,
USW00024233,8/5/2019,88,62,26,0,,,,,,,,,,,,,,,
USW00024233,8/6/2019,84,58,26,3,1,1,,,,1,,,,,,,,,
USW00024233,8/7/2019,76,58,18,2,1,,,,,1,,,,,,,,,
USW00024233,8/8/2019,69,60,9,0,,,,,,,,,,,,,,,
USW00024233,8/9/2019,76,61,15,0,,,,,,,,,,,,,,,
USW00024233,8/10/2019,74,60,14,2,1,,,,,1,,,,,,,,,
USW00024233,8/11/2019,75,60,15,0,,,,,,,,,,,,,,,
USW00024233,8/12/2019,79,59,20,0,,,,,,,,,,,,,,,
USW00024233,8/13/2019,85,61,24,0,,,,,,,,,,,,,,,
USW00024233,8/14/2019,84,62,22,0,,,,,,,,,,,,,,,
USW00024233,8/15/2019,78,60,18,2,1,,,,,1,,,,,,,,,
USW00024233,8/16/2019,69,60,9,0,,,,,,,,,,,,,,,
USW00024233,8/17/2019,75,60,15,0,,,,,,,,,,,,,,,
USW00024233,8/18/2019,76,59,17,0,,,,,,,,,,,,,,,
USW00024233,8/19/2019,76,60,16,0,,,,,,,,,,,,,,,
USW00024233,8/20/2019,82,56,26,0,,,,,,,,,,,,,,,
USW00024233,8/21/2019,70,59,11,2,1,,,,,1,,,,,,,,,
USW00024233,8/22/2019,71,56,15,1,1,,,,,,,,,,,,,,
USW00024233,8/23/2019,73,55,18,2,1,,,,,1,,,,,,,,,
USW00024233,8/24/2019,76,59,17,0,,,,,,,,,,,,,,,
USW00024233,8/25/2019,74,60,14,0,,,,,,,,,,,,,,,
USW00024233,8/26/2019,79,57,22,0,,,,,,,,,,,,,,,
USW00024233,8/27/2019,85,60,25,0,,,,,,,,,,,,,,,
USW00024233,8/28/2019,89,66,23,0,,,,,,,,,,,,,,,
USW00024233,8/29/2019,78,59,19,1,1,,,,,,,,,,,,,,
USW00024233,8/30/2019,77,63,14,0,,,,,,,,,,,,,,,
USW00024233,8/31/2019,78,60,18,0,,,,,,,,,,,,,,,
USW00024233,9/1/2019,79,63,16,0,,,,,,,,,,,,,,,
USW00024233,9/2/2019,79,60,19,0,,,,,,,,,,,,,,,
USW00024233,9/3/2019,81,59,22,0,,,,,,,,,,,,,,,
USW00024233,9/4/2019,76,59,17,0,,,,,,,,,,,,,,,
USW00024233,9/5/2019,79,59,20,0,,,,,,,,,,,,,,,
USW00024233,9/6/2019,77,61,16,0,,,,,,,,,,,,,,,
USW00024233,9/7/2019,67,60,7,2,1,,1,,,,,,,,,,,,
USW00024233,9/8/2019,74,59,15,2,1,,,,,1,,,,,,,,,
USW00024233,9/9/2019,68,60,8,1,1,,,,,,,,,,,,,,
USW00024233,9/10/2019,72,57,15,1,1,,,,,,,,,,,,,,
USW00024233,9/11/2019,73,56,17,1,1,,,,,,,,,,,,,,
USW00024233,9/12/2019,79,57,22,2,1,,1,,,,,,,,,,,,
USW00024233,9/13/2019,71,59,12,0,,,,,,,,,,,,,,,
USW00024233,9/14/2019,67,60,7,1,1,,,,,,,,,,,,,,
USW00024233,9/15/2019,61,56,5,2,1,,,,,1,,,,,,,,,
USW00024233,9/16/2019,68,52,16,2,1,,,,,1,,,,,,,,,
USW00024233,9/17/2019,64,55,9,1,1,,,,,,,,,,,,,,
USW00024233,9/18/2019,68,55,13,1,1,,,,,,,,,,,,,,
USW00024233,9/19/2019,70,53,17,2,1,,,,,1,,,,,,,,,
USW00024233,9/20/2019,69,58,11,1,1,,,,,,,,,,,,,,
USW00024233,9/21/2019,67,57,10,0,,,,,,,,,,,,,,,
USW00024233,9/22/2019,65,57,8,1,1,,,,,,,,,,,,,,
USW00024233,9/23/2019,62,56,6,1,1,,,,,,,,,,,,,,
USW00024233,9/24/2019,69,59,10,0,,,,,,,,,,,,,,,
USW00024233,9/25/2019,69,54,15,0,,,,,,,,,,,,,,,
USW00024233,9/26/2019,69,58,11,2,1,,,,,1,,,,,,,,,
USW00024233,9/27/2019,64,47,17,2,1,,,1,,,,,,,,,,,
USW00024233,9/28/2019,60,47,13,0,,,,,,,,,,,,,,,
USW00024233,9/29/2019,56,47,9,0,,,,,,,,,,,,,,,
USW00024233,9/30/2019,60,44,16,0,,,,,,,,,,,,,,,
USW00024233,10/1/2019,62,40,22,0,,,,,,,,,,,,,,,
USW00024233,10/2/2019,64,43,21,0,,,,,,,,,,,,,,,
USW00024233,10/3/2019,62,50,12,0,,,,,,,,,,,,,,,
USW00024233,10/4/2019,62,49,13,0,,,,,,,,,,,,,,,
USW00024233,10/5/2019,63,51,12,0,,,,,,,,,,,,,,,
USW00024233,10/6/2019,65,44,21,3,1,1,,,,1,,,,,,,,,
USW00024233,10/7/2019,63,48,15,1,1,,,,,,,,,,,,,,
USW00024233,10/8/2019,53,42,11,2,,,,1,,1,,,,,,,,,
USW00024233,10/9/2019,52,38,14,0,,,,,,,,,,,,,,,
USW00024233,10/10/2019,58,34,24,2,1,,,,,1,,,,,,,,,
USW00024233,10/11/2019,64,40,24,0,,,,,,,,,,,,,,,
USW00024233,10/12/2019,59,46,13,0,,,,,,,,,,,,,,,
USW00024233,10/13/2019,58,48,10,0,,,,,,,,,,,,,,,
USW00024233,10/14/2019,60,44,16,0,,,,,,,,,,,,,,,
USW00024233,10/15/2019,61,46,15,1,1,,,,,,,,,,,,,,
USW00024233,10/16/2019,58,51,7,1,1,,,,,,,,,,,,,,
USW00024233,10/17/2019,56,50,6,0,,,,,,,,,,,,,,,
USW00024233,10/18/2019,52,47,5,2,1,,1,,,,,,,,,,,,
USW00024233,10/19/2019,56,45,11,1,1,,,,,,,,,,,,,,
USW00024233,10/20/2019,54,46,8,2,1,,,,,1,,,,,,,,,
USW00024233,10/21/2019,59,52,7,1,1,,,,,,,,,,,,,,
USW00024233,10/22/2019,59,49,10,2,1,,,,,1,,,,,,,,,
USW00024233,10/23/2019,57,43,14,3,1,1,,,,1,,,,,,,,,
USW00024233,10/24/2019,64,44,20,2,1,1,,,,,,,,,,,,,
USW00024233,10/25/2019,58,47,11,2,1,,1,,,,,,,,,,,,
USW00024233,10/26/2019,54,42,12,2,1,,,,,1,,,,,,,,,
USW00024233,10/27/2019,55,39,16,0,,,,,,,,,,,,,,,
USW00024233,10/28/2019,53,34,19,0,,,,,,,,,,,,,,,
USW00024233,10/29/2019,50,35,15,1,,,,,,1,,,,,,,,,
USW00024233,10/30/2019,53,33,20,0,,,,,,,,,,,,,,,
USW00024233,10/31/2019,53,35,18,0,,,,,,,,,,,,,,,
USW00024233,11/1/2019,56,37,19,0,,,,,,,,,,,,,,,
USW00024233,11/2/2019,57,41,16,0,,,,,,,,,,,,,,,
USW00024233,11/3/2019,57,40,17,2,1,,,,,1,,,,,,,,,
USW00024233,11/4/2019,57,42,15,2,1,,,,,1,,,,,,,,,
USW00024233,11/5/2019,56,41,15,3,1,1,,,,1,,,,,,,,,
USW00024233,11/6/2019,54,44,10,1,1,,,,,,,,,,,,,,
USW00024233,11/7/2019,58,38,20,2,1,1,,,,,,,,,,,,,
USW00024233,11/8/2019,58,39,19,2,1,1,,,,,,,,,,,,,
USW00024233,11/9/2019,53,48,5,2,1,,,,,1,,,,,,,,,
USW00024233,11/10/2019,54,49,5,1,1,,,,,,,,,,,,,,
USW00024233,11/11/2019,61,45,16,2,1,1,,,,,,,,,,,,,
USW00024233,11/12/2019,53,47,6,1,1,,,,,,,,,,,,,,
USW00024233,11/13/2019,55,46,9,2,1,,,,,1,,,,,,,,,
USW00024233,11/14/2019,54,44,10,3,1,1,,,,1,,,,,,,,,
USW00024233,11/15/2019,58,46,12,1,1,,,,,,,,,,,,,,
USW00024233,11/16/2019,54,47,7,0,,,,,,,,,,,,,,,
USW00024233,11/17/2019,58,49,9,2,1,,,,,1,,,,,,,,,
USW00024233,11/18/2019,52,49,3,3,1,1,,,,1,,,,,,,,,
USW00024233,11/19/2019,52,45,7,2,1,,,,,1,,,,,,,,,
USW00024233,11/20/2019,50,39,11,2,1,1,,,,,,,,,,,,,
USW00024233,11/21/2019,45,34,11,3,1,1,,,,1,,,,,,,,,
USW00024233,11/22/2019,46,34,12,3,1,1,,,,1,,,,,,,,,
USW00024233,11/23/2019,52,35,17,3,1,1,,,,1,,,,,,,,,
USW00024233,11/24/2019,52,44,8,1,1,,,,,,,,,,,,,,
USW00024233,11/25/2019,47,37,10,1,1,,,,,,,,,,,,,,
USW00024233,11/26/2019,46,37,9,0,,,,,,,,,,,,,,,
USW00024233,11/27/2019,48,36,12,0,,,,,,,,,,,,,,,
USW00024233,11/28/2019,45,31,14,0,,,,,,,,,,,,,,,
USW00024233,11/29/2019,42,31,11,0,,,,,,,,,,,,,,,
USW00024233,11/30/2019,47,26,21,1,1,,,,,,,,,,,,,,
USW00024233,12/1/2019,46,39,7,0,,,,,,,,,,,,,,,
USW00024233,12/2/2019,51,37,14,0,,,,,,,,,,,,,,,
USW00024233,12/3/2019,52,44,8,0,,,,,,,,,,,,,,,
USW00024233,12/4/2019,50,45,5,1,1,,,,,,,,,,,,,,
USW00024233,12/5/2019,52,45,7,2,1,,,,,1,,,,,,,,,
USW00024233,12/6/2019,56,44,12,1,1,,,,,,,,,,,,,,
USW00024233,12/7/2019,51,47,4,1,1,,,,,,,,,,,,,,
USW00024233,12/8/2019,52,45,7,2,1,,,,,1,,,,,,,,,
USW00024233,12/9/2019,47,39,8,3,1,1,,,,1,,,,,,,,,
USW00024233,12/10/2019,45,39,6,2,1,1,,,,,,,,,,,,,
USW00024233,12/11/2019,49,44,5,1,1,,,,,,,,,,,,,,
USW00024233,12/12/2019,51,45,6,1,1,,,,,,,,,,,,,,
USW00024233,12/13/2019,49,43,6,0,,,,,,,,,,,,,,,
USW00024233,12/14/2019,45,41,4,2,1,,,,,1,,,,,,,,,
USW00024233,12/15/2019,44,38,6,1,1,,,,,,,,,,,,,,
USW00024233,12/16/2019,46,38,8,0,,,,,,,,,,,,,,,
USW00024233,12/17/2019,47,37,10,1,1,,,,,,,,,,,,,,
USW00024233,12/18/2019,46,39,7,1,1,,,,,,,,,,,,,,
USW00024233,12/19/2019,53,41,12,1,1,,,,,,,,,,,,,,
USW00024233,12/20/2019,54,49,5,1,1,,,,,,,,,,,,,,
USW00024233,12/21/2019,52,43,9,1,1,,,,,,,,,,,,,,
USW00024233,12/22/2019,44,40,4,1,1,,,,,,,,,,,,,,
USW00024233,12/23/2019,44,38,6,1,1,,,,,,,,,,,,,,
USW00024233,12/24/2019,40,33,7,1,1,,,,,,,,,,,,,,
USW00024233,12/25/2019,44,33,11,1,1,,,,,,,,,,,,,,
USW00024233,12/26/2019,39,30,9,2,1,1,,,,,,,,,,,,,
USW00024233,12/27/2019,45,37,8,1,1,,,,,,,,,,,,,,
USW00024233,12/28/2019,47,41,6,1,1,,,,,,,,,,,,,,
USW00024233,12/29/2019,51,40,11,0,,,,,,,,,,,,,,,
USW00024233,12/30/2019,48,43,5,2,1,,,,,1,,,,,,,,,
USW00024233,12/31/2019,53,46,7,1,1,,,,,,,,,,,,,,
USW00024233,1/1/2020,53,46,7,0,,,,,,,,,,,,,,,
USW00024233,1/2/2020,50,41,9,1,1,,,,,,,,,,,,,,
USW00024233,1/3/2020,62,46,16,2,1,,,,,1,,,,,,,,,
USW00024233,1/4/2020,46,40,6,1,1,,,,,,,,,,,,,,
USW00024233,1/5/2020,48,42,6,1,1,,,,,,,,,,,,,,
USW00024233,1/6/2020,51,41,10,1,1,,,,,,,,,,,,,,
USW00024233,1/7/2020,55,46,9,1,1,,,,,,,,,,,,,,
USW00024233,1/8/2020,45,33,12,1,1,,,,,,,,,,,,,,
USW00024233,1/9/2020,39,32,7,1,1,,,,,,,,,,,,,,
USW00024233,1/10/2020,44,35,9,1,1,,,,,,,,,,,,,,
USW00024233,1/11/2020,46,39,7,1,1,,,,,,,,,,,,,,
USW00024233,1/12/2020,45,33,12,1,1,,,,,,,,,,,,,,
USW00024233,1/13/2020,37,30,7,1,1,,,,,,,,,,,,,,
USW00024233,1/14/2020,36,28,8,1,1,,,,,,,,,,,,,,
USW00024233,1/15/2020,46,32,14,0,,,,,,,,,,,,,,,
USW00024233,1/16/2020,45,35,10,0,,,,,,,,,,,,,,,
USW00024233,1/17/2020,42,32,10,0,,,,,,,,,,,,,,,
USW00024233,1/18/2020,51,39,12,1,1,,,,,,,,,,,,,,
USW00024233,1/19/2020,54,44,10,0,,,,,,,,,,,,,,,
USW00024233,1/20/2020,53,44,9,0,,,,,,,,,,,,,,,
USW00024233,1/21/2020,53,45,8,1,1,,,,,,,,,,,,,,
USW00024233,1/22/2020,50,44,6,1,1,,,,,,,,,,,,,,
USW00024233,1/23/2020,55,49,6,1,1,,,,,,,,,,,,,,
USW00024233,1/24/2020,52,48,4,1,1,,,,,,,,,,,,,,
USW00024233,1/25/2020,52,46,6,1,1,,,,,,,,,,,,,,
USW00024233,1/26/2020,54,47,7,1,1,,,,,,,,,,,,,,
USW00024233,1/27/2020,51,43,8,1,1,,,,,,,,,,,,,,
USW00024233,1/28/2020,53,46,7,1,1,,,,,,,,,,,,,,
USW00024233,1/29/2020,51,45,6,1,1,,,,,,,,,,,,,,
USW00024233,1/30/2020,51,42,9,2,1,,,,,1,,,,,,,,,
USW00024233,1/31/2020,59,51,8,1,1,,,,,,,,,,,,,,
USW00024233,2/1/2020,55,37,18,1,1,,,,,,,,,,,,,,
USW00024233,2/2/2020,44,32,12,0,,,,,,,,,,,,,,,
USW00024233,2/3/2020,43,35,8,1,1,,,,,,,,,,,,,,
USW00024233,2/4/2020,41,32,9,1,1,,,,,,,,,,,,,,
USW00024233,2/5/2020,50,41,9,1,1,,,,,,,,,,,,,,
USW00024233,2/6/2020,51,46,5,2,1,1,,,,,,,,,,,,,
USW00024233,2/7/2020,52,43,9,1,1,,,,,,,,,,,,,,
USW00024233,2/8/2020,48,40,8,2,1,,,,,1,,,,,,,,,
USW00024233,2/9/2020,48,36,12,0,,,,,,,,,,,,,,,
USW00024233,2/10/2020,48,37,11,0,,,,,,,,,,,,,,,
USW00024233,2/11/2020,48,35,13,1,1,,,,,,,,,,,,,,
USW00024233,2/12/2020,48,41,7,1,1,,,,,,,,,,,,,,
USW00024233,2/13/2020,48,37,11,1,1,,,,,,,,,,,,,,
USW00024233,2/14/2020,50,42,8,0,,,,,,,,,,,,,,,
USW00024233,2/15/2020,46,42,4,1,1,,,,,,,,,,,,,,
USW00024233,2/16/2020,48,38,10,2,1,,,,,1,,,,,,,,,
USW00024233,2/17/2020,48,34,14,0,,,,,,,,,,,,,,,
USW00024233,2/18/2020,48,31,17,2,1,1,,,,,,,,,,,,,
USW00024233,2/19/2020,55,32,23,0,,,,,,,,,,,,,,,
USW00024233,2/20/2020,58,42,16,0,,,,,,,,,,,,,,,
USW00024233,2/21/2020,54,35,19,1,,,,,,1,,,,,,,,,
USW00024233,2/22/2020,47,39,8,2,1,,,,,1,,,,,,,,,
USW00024233,2/23/2020,48,39,9,1,1,,,,,,,,,,,,,,
USW00024233,2/24/2020,50,38,12,0,,,,,,,,,,,,,,,
USW00024233,2/25/2020,51,36,15,0,,,,,,,,,,,,,,,
USW00024233,2/26/2020,53,43,10,2,1,,,,,1,,,,,,,,,
USW00024233,2/27/2020,57,38,19,0,,,,,,,,,,,,,,,
USW00024233,2/28/2020,50,38,12,2,1,1,,,,,,,,,,,,,
USW00024233,2/29/2020,49,36,13,1,1,,,,,,,,,,,,,,
USW00024233,3/1/2020,47,33,14,1,1,,,,,,,,,,,,,,
USW00024233,3/2/2020,48,40,8,2,1,,,,,1,,,,,,,,,
USW00024233,3/3/2020,53,46,7,2,1,,,,,1,,,,,,,,,
USW00024233,3/4/2020,52,41,11,0,,,,,,,,,,,,,,,
USW00024233,3/5/2020,56,38,18,1,1,,,,,,,,,,,,,,
USW00024233,3/6/2020,43,39,4,1,1,,,,,,,,,,,,,,
USW00024233,3/7/2020,45,38,7,1,1,,,,,,,,,,,,,,
USW00024233,3/8/2020,49,37,12,0,,,,,,,,,,,,,,,
USW00024233,3/9/2020,50,33,17,2,1,,,,,1,,,,,,,,,
USW00024233,3/10/2020,51,36,15,0,,,,,,,,,,,,,,,
USW00024233,3/11/2020,51,42,9,2,1,,,,,1,,,,,,,,,
USW00024233,3/12/2020,52,39,13,1,1,,,,,,,,,,,,,,
USW00024233,3/13/2020,43,35,8,1,1,,,,,,,,,,,,,,
USW00024233,3/14/2020,44,32,12,0,,,,,,,,,,,,,,,
USW00024233,3/15/2020,46,32,14,0,,,,,,,,,,,,,,,
USW00024233,3/16/2020,55,36,19,0,,,,,,,,,,,,,,,
USW00024233,3/17/2020,54,33,21,0,,,,,,,,,,,,,,,
USW00024233,3/18/2020,56,35,21,0,,,,,,,,,,,,,,,
USW00024233,3/19/2020,61,37,24,0,,,,,,,,,,,,,,,
USW00024233,3/20/2020,62,39,23,0,,,,,,,,,,,,,,,
USW00024233,3/21/2020,56,40,16,0,,,,,,,,,,,,,,,
USW00024233,3/22/2020,58,38,20,2,1,,,,,1,,,,,,,,,
USW00024233,3/23/2020,51,41,10,1,1,,,,,,,,,,,,,,
USW00024233,3/24/2020,50,38,12,1,1,,,,,,,,,,,,,,
USW00024233,3/25/2020,49,39,10,2,1,,,,,1,,,,,,,,,
USW00024233,3/26/2020,49,38,11,0,,,,,,,,,,,,,,,
USW00024233,3/27/2020,50,43,7,1,1,,,,,,,,,,,,,,
USW00024233,3/28/2020,54,46,8,1,1,,,,,,,,,,,,,,
USW00024233,3/29/2020,55,46,9,1,1,,,,,,,,,,,,,,
USW00024233,3/30/2020,50,39,11,2,1,,,,,1,,,,,,,,,
USW00024233,3/31/2020,50,39,11,1,1,,,,,,,,,,,,,,
USW00024233,4/1/2020,52,39,13,0,,,,,,,,,,,,,,,
USW00024233,4/2/2020,51,37,14,0,,,,,,,,,,,,,,,
USW00024233,4/3/2020,50,37,13,0,,,,,,,,,,,,,,,
USW00024233,4/4/2020,56,35,21,0,,,,,,,,,,,,,,,
USW00024233,4/5/2020,56,44,12,0,,,,,,,,,,,,,,,
USW00024233,4/6/2020,60,39,21,0,,,,,,,,,,,,,,,
USW00024233,4/7/2020,56,40,16,0,,,,,,,,,,,,,,,
USW00024233,4/8/2020,63,39,24,0,,,,,,,,,,,,,,,
USW00024233,4/9/2020,69,42,27,0,,,,,,,,,,,,,,,
USW00024233,4/10/2020,64,44,20,0,,,,,,,,,,,,,,,
USW00024233,4/11/2020,60,44,16,1,1,,,,,,,,,,,,,,
USW00024233,4/12/2020,60,37,23,0,,,,,,,,,,,,,,,
USW00024233,4/13/2020,64,38,26,0,,,,,,,,,,,,,,,
USW00024233,4/14/2020,64,42,22,0,,,,,,,,,,,,,,,
USW00024233,4/15/2020,66,49,17,0,,,,,,,,,,,,,,,
USW00024233,4/16/2020,70,44,26,0,,,,,,,,,,,,,,,
USW00024233,4/17/2020,71,44,27,0,,,,,,,,,,,,,,,
USW00024233,4/18/2020,57,48,9,1,1,,,,,,,,,,,,,,
USW00024233,4/19/2020,65,48,17,0,,,,,,,,,,,,,,,
USW00024233,4/20/2020,67,45,22,0,,,,,,,,,,,,,,,
USW00024233,4/21/2020,58,47,11,0,,,,,,,,,,,,,,,
USW00024233,4/22/2020,54,49,5,1,1,,,,,,,,,,,,,,
USW00024233,4/23/2020,59,48,11,1,1,,,,,,,,,,,,,,
USW00024233,4/24/2020,60,47,13,0,,,,,,,,,,,,,,,
USW00024233,4/25/2020,62,49,13,1,1,,,,,,,,,,,,,,
USW00024233,4/26/2020,62,45,17,1,1,,,,,,,,,,,,,,
USW00024233,4/27/2020,63,48,15,1,1,,,,,,,,,,,,,,
USW00024233,4/28/2020,63,45,18,0,,,,,,,,,,,,,,,
USW00024233,4/29/2020,70,49,21,1,1,,,,,,,,,,,,,,
USW00024233,4/30/2020,58,47,11,0,,,,,,,,,,,,,,,
USW00024233,5/1/2020,66,43,23,0,,,,,,,,,,,,,,,
USW00024233,5/2/2020,58,47,11,1,1,,,,,,,,,,,,,,
USW00024233,5/3/2020,57,44,13,1,1,,,,,,,,,,,,,,
USW00024233,5/4/2020,65,39,26,0,,,,,,,,,,,,,,,
USW00024233,5/5/2020,71,49,22,0,,,,,,,,,,,,,,,
USW00024233,5/6/2020,62,48,14,0,,,,,,,,,,,,,,,
USW00024233,5/7/2020,68,44,24,0,,,,,,,,,,,,,,,
USW00024233,5/8/2020,80,50,30,0,,,,,,,,,,,,,,,
USW00024233,5/9/2020,86,62,24,0,,,,,,,,,,,,,,,
USW00024233,5/10/2020,87,62,25,0,,,,,,,,,,,,,,,
USW00024233,5/11/2020,74,54,20,0,,,,,,,,,,,,,,,
USW00024233,5/12/2020,65,50,15,1,1,,,,,,,,,,,,,,
USW00024233,5/13/2020,65,52,13,0,,,,,,,,,,,,,,,
USW00024233,5/14/2020,67,50,17,1,1,,,,,,,,,,,,,,
USW00024233,5/15/2020,68,52,16,0,,,,,,,,,,,,,,,
USW00024233,5/16/2020,64,54,10,1,1,,,,,,,,,,,,,,
USW00024233,5/17/2020,68,53,15,1,1,,,,,,,,,,,,,,
USW00024233,5/18/2020,67,50,17,0,,,,,,,,,,,,,,,
USW00024233,5/19/2020,65,52,13,0,,,,,,,,,,,,,,,
USW00024233,5/20/2020,59,51,8,1,1,,,,,,,,,,,,,,
USW00024233,5/21/2020,59,47,12,2,1,,,,,1,,,,,,,,,
USW00024233,5/22/2020,62,47,15,1,1,,,,,,,,,,,,,,
USW00024233,5/23/2020,65,48,17,0,,,,,,,,,,,,,,,
USW00024233,5/24/2020,71,50,21,0,,,,,,,,,,,,,,,
USW00024233,5/25/2020,63,55,8,1,1,,,,,,,,,,,,,,
USW00024233,5/26/2020,66,52,14,1,1,,,,,,,,,,,,,,
USW00024233,5/27/2020,75,48,27,1,,,,,,1,,,,,,,,,
USW00024233,5/28/2020,82,57,25,0,,,,,,,,,,,,,,,
USW00024233,5/29/2020,80,58,22,0,,,,,,,,,,,,,,,
USW00024233,5/30/2020,60,50,10,2,1,,1,,,,,,,,,,,,
USW00024233,5/31/2020,63,49,14,1,1,,,,,,,,,,,,,,
USW00024233,6/1/2020,68,50,18,0,,,,,,,,,,,,,,,
USW00024233,6/2/2020,66,50,16,0,,,,,,,,,,,,,,,
USW00024233,6/3/2020,66,50,16,0,,,,,,,,,,,,,,,
USW00024233,6/4/2020,70,53,17,0,,,,,,,,,,,,,,,
USW00024233,6/5/2020,66,51,15,0,,,,,,,,,,,,,,,
USW00024233,6/6/2020,63,51,12,1,1,,,,,,,,,,,,,,
USW00024233,6/7/2020,64,50,14,1,1,,,,,,,,,,,,,,
USW00024233,6/8/2020,64,51,13,0,,,,,,,,,,,,,,,
USW00024233,6/9/2020,62,51,11,1,1,,,,,,,,,,,,,,
USW00024233,6/10/2020,72,55,17,1,1,,,,,,,,,,,,,,
USW00024233,6/11/2020,71,57,14,1,1,,,,,,,,,,,,,,
USW00024233,6/12/2020,59,53,6,1,1,,,,,,,,,,,,,,
USW00024233,6/13/2020,63,51,12,1,1,,,,,,,,,,,,,,
USW00024233,6/14/2020,67,49,18,0,,,,,,,,,,,,,,,
USW00024233,6/15/2020,64,53,11,1,1,,,,,,,,,,,,,,
USW00024233,6/16/2020,68,51,17,0,,,,,,,,,,,,,,,
USW00024233,6/17/2020,73,50,23,0,,,,,,,,,,,,,,,
USW00024233,6/18/2020,77,53,24,0,,,,,,,,,,,,,,,
USW00024233,6/19/2020,81,56,25,0,,,,,,,,,,,,,,,
USW00024233,6/20/2020,74,60,14,1,1,,,,,,,,,,,,,,
USW00024233,6/21/2020,71,56,15,0,,,,,,,,,,,,,,,
USW00024233,6/22/2020,80,52,28,0,,,,,,,,,,,,,,,
USW00024233,6/23/2020,85,58,27,0,,,,,,,,,,,,,,,
USW00024233,6/24/2020,78,61,17,0,,,,,,,,,,,,,,,
USW00024233,6/25/2020,81,56,25,1,1,,,,,,,,,,,,,,
USW00024233,6/26/2020,82,57,25,0,,,,,,,,,,,,,,,
USW00024233,6/27/2020,64,56,8,1,1,,,,,,,,,,,,,,
USW00024233,6/28/2020,71,52,19,1,1,,,,,,,,,,,,,,
USW00024233,6/29/2020,72,54,18,0,,,,,,,,,,,,,,,
USW00024233,6/30/2020,66,54,12,1,1,,,,,,,,,,,,,,
USW00024233,7/1/2020,66,54,12,2,1,,,,,1,,,,,,,,,
USW00024233,7/2/2020,67,55,12,0,,,,,,,,,,,,,,,
USW00024233,7/3/2020,66,55,11,0,,,,,,,,,,,,,,,
USW00024233,7/4/2020,71,54,17,1,,,,,,1,,,,,,,,,
USW00024233,7/5/2020,74,55,19,1,,,,,,1,,,,,,,,,
USW00024233,7/6/2020,72,56,16,0,,,,,,,,,,,,,,,
USW00024233,7/7/2020,70,56,14,0,,,,,,,,,,,,,,,
USW00024233,7/8/2020,73,56,17,0,,,,,,,,,,,,,,,
USW00024233,7/9/2020,72,58,14,0,,,,,,,,,,,,,,,
USW00024233,7/10/2020,73,54,19,0,,,,,,,,,,,,,,,
USW00024233,7/11/2020,70,54,16,0,,,,,,,,,,,,,,,
USW00024233,7/12/2020,72,59,13,1,1,,,,,,,,,,,,,,
USW00024233,7/13/2020,76,55,21,0,,,,,,,,,,,,,,,
USW00024233,7/14/2020,81,54,27,0,,,,,,,,,,,,,,,
USW00024233,7/15/2020,84,57,27,0,,,,,,,,,,,,,,,
USW00024233,7/16/2020,77,58,19,0,,,,,,,,,,,,,,,
USW00024233,7/17/2020,72,58,14,1,1,,,,,,,,,,,,,,
USW00024233,7/18/2020,80,57,23,0,,,,,,,,,,,,,,,
USW00024233,7/19/2020,84,59,25,0,,,,,,,,,,,,,,,
USW00024233,7/20/2020,87,62,25,0,,,,,,,,,,,,,,,
USW00024233,7/21/2020,81,62,19,0,,,,,,,,,,,,,,,
USW00024233,7/22/2020,73,59,14,2,1,1,,,,,,,,,,,,,
USW00024233,7/23/2020,69,58,11,0,,,,,,,,,,,,,,,
USW00024233,7/24/2020,72,56,16,0,,,,,,,,,,,,,,,
USW00024233,7/25/2020,78,56,22,0,,,,,,,,,,,,,,,
USW00024233,7/26/2020,88,59,29,0,,,,,,,,,,,,,,,
USW00024233,7/27/2020,94,63,31,0,,,,,,,,,,,,,,,
USW00024233,7/28/2020,81,58,23,0,,,,,,,,,,,,,,,
USW00024233,7/29/2020,86,56,30,0,,,,,,,,,,,,,,,
